011023,60.47,61.44,59.40,60.43,40162500
011024,60.50,61.62,59.62,61.32,39570700
011025,60.61,62.60,59.57,62.56,37659100
011026,62.32,63.63,62.08,62.20,32254700
011029,62.10,62.20,59.54,59.64,27564700
011030,58.92,59.54,58.19,58.88,28697800
011031,59.30,60.73,58.10,58.15,32350000
011101,60.08,62.25,59.60,61.84,54835600
011102,61.93,63.02,60.51,61.40,41680000
011105,61.86,64.03,61.75,63.27,33200800
011106,62.70,64.94,62.16,64.78,34306000
011107,64.22,65.05,64.03,64.25,29449500
011108,64.46,66.06,63.66,64.42,37113900
011109,64.34,65.65,63.91,65.21,24006800
011112,64.70,66.44,63.65,65.79,28876400
011113,66.80,67.95,66.60,67.90,30079800
011114,68.23,68.34,65.79,65.95,44312800
011115,66.10,67.05,65.45,66.12,38961000
011116,66.36,66.61,64.95,65.75,29624500
011119,66.25,66.97,65.70,66.54,28002500
011120,66.45,67.80,65.03,65.40,32960900
011121,64.36,64.60,63.48,64.05,25392600
011123,64.38,64.81,63.62,64.71,7877300
011126,64.99,65.71,64.40,65.14,20991800
011127,64.79,65.07,62.75,63.74,45409500
011128,63.17,64.12,62.73,62.80,27268300
011129,63.12,64.90,62.95,64.84,27017200
011130,64.66,65.08,63.93,64.21,24117100
011203,63.83,65.23,63.80,64.77,23605900
011204,65.00,66.08,64.10,66.00,25502900
011205,66.49,68.17,65.20,68.10,37121500
011206,67.98,69.00,67.55,68.65,28013100
011207,68.25,68.84,66.55,67.83,21167400
011210,67.52,68.45,66.86,67.06,19183700
011211,67.66,68.13,67.07,67.32,27167000
011212,67.16,67.98,66.25,67.95,23942100
011213,67.13,68.24,66.07,66.27,26613900
011214,66.02,67.95,65.93,67.44,21500300
011217,67.17,69.11,67.16,68.98,28539900
011218,68.92,69.40,68.60,69.27,23627600
011219,68.62,69.89,68.45,69.49,28498100
011220,69.15,69.25,66.62,66.76,39292500
011221,68.01,68.02,67.00,67.54,42153800
011224,67.72,68.03,67.20,67.27,5850800
011226,67.42,69.07,67.39,67.68,14664000
011227,67.98,68.71,67.26,67.85,16203300
011228,68.23,68.85,67.70,67.87,14393600
011231,67.84,68.48,66.25,66.25,21503100
020102,66.65,67.11,65.51,67.04,24062000
020103,67.11,69.25,67.09,69.23,33795400
020104,69.25,69.91,68.67,68.90,26365700
020107,69.75,70.02,68.35,68.56,29254400
020108,68.69,69.86,68.00,69.38,23868200
020109,69.72,70.62,68.55,68.71,38152000
020110,68.48,69.80,68.13,69.28,25148300
020111,69.52,70.32,68.10,68.61,36496600
020114,68.30,69.04,67.74,68.47,25498900
020115,68.66,69.62,68.50,69.55,30358700
020116,68.85,69.84,67.85,67.87,30977700
020117,68.53,70.00,68.40,69.86,39479000
020118,67.10,67.85,65.42,66.10,53570200
020122,66.61,66.63,64.25,64.46,38418600
020123,64.05,64.71,63.24,63.74,40201500
020124,64.10,65.18,63.80,64.60,41943000
020125,64.19,64.85,63.51,63.80,24490600
020128,64.23,64.40,62.91,63.82,20811000
020129,63.90,64.50,61.99,62.32,29333000
020130,62.45,62.90,61.33,62.85,33050000
020131,63.06,63.81,62.12,63.71,34783100
020201,64.15,64.50,62.47,62.66,31731100
020204,62.40,62.69,60.75,61.12,35154200
020205,60.80,62.23,60.50,61.15,33386300
020206,61.61,61.89,60.25,60.40,33051500
020207,60.30,61.61,59.75,59.80,31657000
020208,60.12,60.66,58.83,60.65,30641500
020211,60.01,61.24,59.59,61.13,25449800
020212,60.49,60.85,60.02,60.14,22486900
020213,60.26,61.88,59.95,61.82,27084300
020214,62.00,62.99,61.32,61.68,28633500
020215,61.70,62.06,60.20,60.23,25089900
020219,59.91,60.14,58.60,58.93,26131300
020220,59.40,60.36,58.80,59.90,25246000
020221,59.72,60.27,58.01,58.05,29699200
020222,58.05,58.75,57.15,57.99,35673900
020225,57.94,59.89,57.89,59.08,25916100
020226,59.10,60.00,57.90,58.55,31638100
020227,59.07,60.15,57.99,58.39,32875000
020228,58.78,59.70,58.14,58.34,34034000
020301,59.05,61.42,58.85,61.37,31057800
020304,61.24,63.50,60.87,63.30,37232100
020305,63.00,63.88,62.34,63.08,27963200
020306,62.91,63.70,62.19,63.63,24917700
020307,63.67,63.88,61.86,62.72,29039600
020308,63.63,64.70,63.17,63.95,28850900
020311,63.51,65.00,63.00,64.34,21859100
020312,62.52,62.80,61.67,62.54,33203600
020313,62.08,63.02,61.95,62.10,22193700
020314,62.14,62.24,61.05,61.22,25909800
020315,61.00,62.51,60.97,62.49,34543400
020318,62.74,62.99,61.20,62.14,26148400
020319,62.18,63.00,61.50,62.23,18188200
020320,61.40,62.02,60.10,60.10,27617600
020321,60.21,61.59,59.83,61.36,23061700
020322,61.05,61.14,60.22,60.45,20670700
020325,60.48,60.78,59.15,59.23,23876200
020326,59.10,60.92,58.31,59.08,34678600
020327,58.80,59.88,58.59,59.44,23659200
020328,59.95,60.65,59.66,60.31,21950600
020401,59.83,60.40,59.20,60.38,23505000
020402,58.90,59.09,57.11,57.30,38518900
020403,57.44,57.61,55.50,56.33,38465700
020404,55.98,56.97,55.42,56.45,30881900
020405,56.89,57.30,55.84,55.87,25083000
020408,54.30,57.31,54.26,57.22,36694800
020409,57.33,57.43,54.80,54.87,31706500
020410,55.12,57.11,55.06,56.30,37818200
020411,55.89,56.45,54.50,54.79,29082900
020412,55.15,56.26,54.86,55.93,26148800
020415,56.00,56.75,55.40,55.69,23694400
020416,56.40,58.10,56.36,57.81,25960800
020417,57.95,58.28,56.42,56.63,27579300
020418,56.79,57.31,52.68,56.37,37397400
020419,57.44,57.98,56.86,57.20,52134300
